topic,paper_ID,text,main_heading,sub_heading,label,pos1,pos2,pos3,citation,head,ofs1,ofs2,ofs3
named-entity-recognition,0,. Nie 's N N solver ( 20 ) ) is equivalent to the following L L linear system ( 21 ) an = U nn U nn X TX + ? V,system description,Accelerated Robust Subset Selection (ARSS),0,188,166,90,0,system description : Accelerated Robust Subset Selection (ARSS),0.6937269372693727,0.9325842696629213,0.8823529411764706
named-entity-recognition,0,?1 X T x n ( 20 ),system description,Accelerated Robust Subset Selection (ARSS),0,189,167,91,0,system description : Accelerated Robust Subset Selection (ARSS),0.6974169741697417,0.9382022471910112,0.8921568627450981
named-entity-recognition,0,"?n ? { 1 , 2 , , N } , where IL is a L L identity matrix .",system description,Accelerated Robust Subset Selection (ARSS),0,190,168,92,0,system description : Accelerated Robust Subset Selection (ARSS),0.7011070110701108,0.9438202247191011,0.9019607843137255
named-entity-recognition,0,Proof .,system description,Accelerated Robust Subset Selection (ARSS),0,191,169,93,0,system description : Accelerated Robust Subset Selection (ARSS),0.7047970479704797,0.949438202247191,0.9117647058823529
named-entity-recognition,0,"Based on ( 20 ) , we have the following equalities :",system description,Accelerated Robust Subset Selection (ARSS),0,192,170,94,0,system description : Accelerated Robust Subset Selection (ARSS),0.7084870848708487,0.9550561797752809,0.9215686274509803
named-entity-recognition,0,The derivations are equivalent ; their results are equal .,system description,Accelerated Robust Subset Selection (ARSS),0,193,171,95,0,system description : Accelerated Robust Subset Selection (ARSS),0.7121771217712177,0.9606741573033708,0.9313725490196079
named-entity-recognition,0,V ? RN,system description,Accelerated Robust Subset Selection (ARSS),0,194,172,96,0,system description : Accelerated Robust Subset Selection (ARSS),0.7158671586715867,0.9662921348314607,0.9411764705882353
named-entity-recognition,0,V ? RN,system description,Accelerated Robust Subset Selection (ARSS),0,195,173,97,0,system description : Accelerated Robust Subset Selection (ARSS),0.7195571955719557,0.9719101123595506,0.9509803921568627
named-entity-recognition,0,"is a positive and diagonal matrix with then th diagonal entry as Vnn = 1 ? an 2 2 + > 0 , where is a small value to avoid singular failures Corollary 5 .",system description,Accelerated Robust Subset Selection (ARSS),0,196,174,98,0,system description : Accelerated Robust Subset Selection (ARSS),0.7232472324723247,0.9775280898876404,0.9607843137254902
named-entity-recognition,0,"Since feature length is generally much smaller than data size , i.e. L N , our accelerated solver ( 20 ) for Nie 's model ( 3 ) is highly faster than the authorial solver ( 21 ) .",system description,Accelerated Robust Subset Selection (ARSS),0,197,175,99,0,system description : Accelerated Robust Subset Selection (ARSS),0.7269372693726938,0.9831460674157303,0.9705882352941176
named-entity-recognition,0,"Theoretically , we reduce the computational complexity from ON 4 to ON 2 L + N L 3 , while maintaining the same solution .",system description,Accelerated Robust Subset Selection (ARSS),0,198,176,100,0,system description : Accelerated Robust Subset Selection (ARSS),0.7306273062730627,0.9887640449438202,0.9803921568627451
named-entity-recognition,0,"That is , like Nie 's solver ( 20 ) , our speedup solver ( 21 ) can reach the global optimum .",system description,Accelerated Robust Subset Selection (ARSS),0,199,177,101,0,system description : Accelerated Robust Subset Selection (ARSS),0.7343173431734318,0.9943820224719101,0.9901960784313726
named-entity-recognition,0,Extensive empirical results will verify the huge acceleration,system description,Accelerated Robust Subset Selection (ARSS),0,200,178,102,0,system description : Accelerated Robust Subset Selection (ARSS),0.7380073800738007,1.0,1.0
named-entity-recognition,0,Experiments Experimental Settings,experiment,Experiments Experimental Settings,0,201,1,1,0,experiment : Experiments Experimental Settings,0.7416974169741697,0.030303030303030304,0.1111111111111111
named-entity-recognition,0,"In this part , the experimental settings are introduced .",experiment,Experiments Experimental Settings,0,202,2,2,0,experiment : Experiments Experimental Settings,0.7453874538745388,0.06060606060606061,0.2222222222222222
named-entity-recognition,0,"All experiments are conducted on a server with 64 - core Intel Xeon E7-4820 @ 2.00 GHz , 18 Mb Cache and 0.986 TB RAM , using Matlab 2012 .",experiment,Experiments Experimental Settings,1,203,3,3,0,experiment : Experiments Experimental Settings,0.7490774907749077,0.09090909090909091,0.3333333333333333
named-entity-recognition,0,"Brief descriptions often benchmark datasets are summarized in , where ' Total ( N * ) ' denotes the total set of samples in each data .",experiment,Experiments Experimental Settings,0,204,4,4,0,experiment : Experiments Experimental Settings,0.7527675276752768,0.12121212121212122,0.4444444444444444
named-entity-recognition,0,"Due to the high computational complexity , other methods can only handle small datasets ( while our method can handle the total set ) .",experiment,Experiments Experimental Settings,0,205,5,5,0,experiment : Experiments Experimental Settings,0.7564575645756457,0.15151515151515152,0.5555555555555556
named-entity-recognition,0,"Thus , we randomly choose the candidate set from the total set to reduce the sample size , i.e. N < N * ( cf. ' Total ( N * ) ' and ' candid . ( N ) ' in ) .",experiment,Experiments Experimental Settings,0,206,6,6,0,experiment : Experiments Experimental Settings,0.7601476014760148,0.18181818181818182,0.6666666666666666
named-entity-recognition,0,The remainder ( except candidate set ) are used for test .,experiment,Experiments Experimental Settings,0,207,7,7,0,experiment : Experiments Experimental Settings,0.7638376383763837,0.21212121212121213,0.7777777777777778
named-entity-recognition,0,"Specifically , to simulate the varying quality of samples , ten percentage of candidate samples from each class are randomly selected and arbitrarily added one of the following three kinds of noise : "" Gaussian "" , "" Laplace "" and "" Salt & pepper "" respectively .",experiment,Experiments Experimental Settings,0,208,8,8,0,experiment : Experiments Experimental Settings,0.7675276752767528,0.24242424242424243,0.8888888888888888
named-entity-recognition,0,"In a word , all experiment settings are same and fair for all the methods .",experiment,Experiments Experimental Settings,0,209,9,9,0,experiment : Experiments Experimental Settings,0.7712177121771218,0.2727272727272727,1.0
named-entity-recognition,0,Speed Comparisons,experiment,Speed Comparisons,1,210,10,1,0,experiment : Speed Comparisons,0.7749077490774908,0.30303030303030304,0.041666666666666664
named-entity-recognition,0,There are two parts of speed comparisons .,experiment,Speed Comparisons,0,211,11,2,0,experiment : Speed Comparisons,0.7785977859778598,0.3333333333333333,0.08333333333333333
named-entity-recognition,0,"First , how speed varies with increasing N is illustrated in .",experiment,Speed Comparisons,0,212,12,3,0,experiment : Speed Comparisons,0.7822878228782287,0.36363636363636365,0.125
named-entity-recognition,0,Then the comparison of specific speed is summarized in .,experiment,Speed Comparisons,0,213,13,4,0,experiment : Speed Comparisons,0.7859778597785978,0.3939393939393939,0.16666666666666666
named-entity-recognition,0,Note that TED and RRSS Nie denote the authorial solver ( via authorial codes ) ; RRSS our is our accelerated solver for Nie 's model via Theorem 4 ; ARSS is the proposed method .,experiment,Speed Comparisons,0,214,14,5,0,experiment : Speed Comparisons,0.7896678966789668,0.42424242424242425,0.20833333333333334
named-entity-recognition,0,"Speed vs. increasing N To verify the great superiority of our method over the state - of - the - art methods in speed , three experiments are conducted .",experiment,Speed Comparisons,1,215,15,6,0,experiment : Speed Comparisons,0.7933579335793358,0.45454545454545453,0.25
named-entity-recognition,0,"The results are illustrated in , where there are three sub-figures showing the speed of four methods on the benchmark datasets of Letter , MNIST and Waveform respectively .",experiment,Speed Comparisons,0,216,16,7,0,experiment : Speed Comparisons,0.7970479704797048,0.48484848484848486,0.2916666666666667
named-entity-recognition,0,"As we shall see , both selection time of TED and RRSS Nie increases dramatically as N increases .",experiment,Speed Comparisons,0,217,17,8,0,experiment : Speed Comparisons,0.8007380073800738,0.5151515151515151,0.3333333333333333
named-entity-recognition,0,"No surprisingly , RRSS Nie is incredibly time - consuming as N grows the order of curves looks higher than quadratic .",experiment,Speed Comparisons,0,218,18,9,0,experiment : Speed Comparisons,0.8044280442804428,0.5454545454545454,0.375
named-entity-recognition,0,"Actually , the theoretical complexity of RRSS Nie is highly up to ON 4 as analyzed in Remark",experiment,Speed Comparisons,0,219,19,10,0,experiment : Speed Comparisons,0.8081180811808119,0.5757575757575758,0.4166666666666667
named-entity-recognition,0,1 .,experiment,Speed Comparisons,0,220,20,11,0,experiment : Speed Comparisons,0.8118081180811808,0.6060606060606061,0.4583333333333333
named-entity-recognition,0,"Compared with TED and RRSS Nie , the curve of ARSS is surprisingly lower and highly stable against increasing N ; there is almost no rise of selection time over growing N .",experiment,Speed Comparisons,1,221,21,12,0,experiment : Speed Comparisons,0.8154981549815498,0.6363636363636364,0.5
named-entity-recognition,0,This is owing to the speedup techniques of ALM and equivalent derivations .,experiment,Speed Comparisons,0,222,22,13,0,experiment : Speed Comparisons,0.8191881918819188,0.6666666666666666,0.5416666666666666
named-entity-recognition,0,"Via them , we reduce the computational cost from ON 4 to ON 2 L , as analyzed in Theorem 2 and Corollary",experiment,Speed Comparisons,0,223,23,14,0,experiment : Speed Comparisons,0.8228782287822878,0.696969696969697,0.5833333333333334
named-entity-recognition,0,3 .,experiment,Speed Comparisons,0,224,24,15,0,experiment : Speed Comparisons,0.8265682656826568,0.7272727272727273,0.625
